dataset,tokenizer,sequence_length
one_billion,bpe_50000,46
one_billion,bpe_50000,12
one_billion,bpe_50000,14
one_billion,bpe_50000,17
one_billion,bpe_50000,43
one_billion,bpe_50000,32
one_billion,bpe_50000,45
one_billion,bpe_50000,54
one_billion,bpe_50000,36
one_billion,bpe_50000,19
one_billion,bpe_50000,23
one_billion,bpe_50000,16
one_billion,bpe_50000,14
one_billion,bpe_50000,45
one_billion,bpe_50000,24
one_billion,bpe_50000,24
one_billion,bpe_50000,14
one_billion,bpe_50000,23
one_billion,bpe_50000,26
one_billion,bpe_50000,34
one_billion,bpe_50000,32
one_billion,bpe_50000,26
one_billion,bpe_50000,31
one_billion,bpe_50000,31
one_billion,bpe_50000,14
one_billion,bpe_50000,15
one_billion,bpe_50000,58
one_billion,bpe_50000,20
one_billion,bpe_50000,43
one_billion,bpe_50000,13
one_billion,bpe_50000,41
one_billion,bpe_50000,30
one_billion,bpe_50000,22
one_billion,bpe_50000,30
one_billion,bpe_50000,20
one_billion,bpe_50000,35
one_billion,bpe_50000,8
one_billion,bpe_50000,58
one_billion,bpe_50000,25
one_billion,bpe_50000,28
one_billion,bpe_50000,30
one_billion,bpe_50000,43
one_billion,bpe_50000,11
one_billion,bpe_50000,40
one_billion,bpe_50000,44
one_billion,bpe_50000,56
one_billion,bpe_50000,31
one_billion,bpe_50000,16
one_billion,bpe_50000,60
one_billion,bpe_50000,41
one_billion,bpe_50000,12
one_billion,bpe_50000,26
one_billion,bpe_50000,46
one_billion,bpe_50000,25
one_billion,bpe_50000,32
one_billion,bpe_50000,26
one_billion,bpe_50000,29
one_billion,bpe_50000,6
one_billion,bpe_50000,52
one_billion,bpe_50000,23
one_billion,bpe_50000,28
one_billion,bpe_50000,26
one_billion,bpe_50000,37
one_billion,bpe_50000,16
one_billion,bpe_50000,44
one_billion,bpe_50000,37
one_billion,bpe_50000,31
one_billion,bpe_50000,37
one_billion,bpe_50000,28
one_billion,bpe_50000,28
one_billion,bpe_50000,15
one_billion,bpe_50000,19
one_billion,bpe_50000,45
one_billion,bpe_50000,26
one_billion,bpe_50000,21
one_billion,bpe_50000,44
one_billion,bpe_50000,58
one_billion,bpe_50000,24
one_billion,bpe_50000,17
one_billion,bpe_50000,40
one_billion,bpe_50000,28
one_billion,bpe_50000,66
one_billion,bpe_50000,40
one_billion,bpe_50000,35
one_billion,bpe_50000,21
one_billion,bpe_50000,29
one_billion,bpe_50000,26
one_billion,bpe_50000,126
one_billion,bpe_50000,26
one_billion,bpe_50000,50
one_billion,bpe_50000,21
one_billion,bpe_50000,9
one_billion,bpe_50000,4
one_billion,bpe_50000,39
one_billion,bpe_50000,27
one_billion,bpe_50000,36
one_billion,bpe_50000,59
one_billion,bpe_50000,14
one_billion,bpe_50000,28
one_billion,bpe_50000,35
one_billion,bpe_50000,29
one_billion,bpe_50000,8
one_billion,bpe_50000,19
one_billion,bpe_50000,12
one_billion,bpe_50000,33
one_billion,bpe_50000,15
one_billion,bpe_50000,6
one_billion,bpe_50000,54
one_billion,bpe_50000,21
one_billion,bpe_50000,38
one_billion,bpe_50000,22
one_billion,bpe_50000,32
one_billion,bpe_50000,38
one_billion,bpe_50000,27
one_billion,bpe_50000,43
one_billion,bpe_50000,36
one_billion,bpe_50000,116
one_billion,bpe_50000,33
one_billion,bpe_50000,16
one_billion,bpe_50000,45
one_billion,bpe_50000,31
one_billion,bpe_50000,51
one_billion,bpe_50000,13
one_billion,bpe_50000,34
one_billion,bpe_50000,42
one_billion,bpe_50000,14
one_billion,bpe_50000,15
one_billion,bpe_50000,37
one_billion,bpe_50000,38
one_billion,bpe_50000,51
one_billion,bpe_50000,27
one_billion,bpe_50000,16
one_billion,bpe_50000,60
one_billion,bpe_50000,38
one_billion,bpe_50000,17
one_billion,bpe_50000,33
one_billion,bpe_50000,7
one_billion,bpe_50000,17
one_billion,bpe_50000,23
one_billion,bpe_50000,27
one_billion,bpe_50000,30
one_billion,bpe_50000,42
one_billion,bpe_50000,27
one_billion,bpe_50000,8
one_billion,bpe_50000,21
one_billion,bpe_50000,39
one_billion,bpe_50000,29
one_billion,bpe_50000,24
one_billion,bpe_50000,27
one_billion,bpe_50000,34
one_billion,bpe_50000,34
one_billion,bpe_50000,38
one_billion,bpe_50000,28
one_billion,bpe_50000,20
one_billion,bpe_50000,22
one_billion,bpe_50000,21
one_billion,bpe_50000,41
one_billion,bpe_50000,34
one_billion,bpe_50000,14
one_billion,bpe_50000,34
one_billion,bpe_50000,29
one_billion,bpe_50000,26
one_billion,bpe_50000,12
one_billion,bpe_50000,16
one_billion,bpe_50000,26
one_billion,bpe_50000,13
one_billion,bpe_50000,45
one_billion,bpe_50000,16
one_billion,bpe_50000,18
one_billion,bpe_50000,13
one_billion,bpe_50000,34
one_billion,bpe_50000,31
one_billion,bpe_50000,12
one_billion,bpe_50000,24
one_billion,bpe_50000,10
one_billion,bpe_50000,19
one_billion,bpe_50000,32
one_billion,bpe_50000,32
one_billion,bpe_50000,43
one_billion,bpe_50000,17
one_billion,bpe_50000,34
one_billion,bpe_50000,22
one_billion,bpe_50000,31
one_billion,bpe_50000,35
one_billion,bpe_50000,8
one_billion,bpe_50000,10
one_billion,bpe_50000,15
one_billion,bpe_50000,11
one_billion,bpe_50000,18
one_billion,bpe_50000,21
one_billion,bpe_50000,39
one_billion,bpe_50000,34
one_billion,bpe_50000,42
one_billion,bpe_50000,24
one_billion,bpe_50000,15
one_billion,bpe_50000,12
one_billion,bpe_50000,55
one_billion,bpe_50000,17
one_billion,bpe_50000,38
one_billion,bpe_50000,13
one_billion,bpe_50000,19
one_billion,bpe_50000,17
one_billion,bpe_50000,24
one_billion,bpe_50000,10
one_billion,bpe_50000,20
one_billion,bpe_50000,37
one_billion,bpe_50000,27
one_billion,bpe_50000,17
one_billion,bpe_50000,15
one_billion,bpe_50000,32
one_billion,bpe_50000,21
one_billion,bpe_50000,32
one_billion,bpe_50000,6
one_billion,bpe_50000,34
one_billion,bpe_50000,9
one_billion,bpe_50000,17
one_billion,bpe_50000,21
one_billion,bpe_50000,15
one_billion,bpe_50000,28
one_billion,bpe_50000,42
one_billion,bpe_50000,25
one_billion,bpe_50000,37
one_billion,bpe_50000,18
one_billion,bpe_50000,14
one_billion,bpe_50000,32
one_billion,bpe_50000,8
one_billion,bpe_50000,24
one_billion,bpe_50000,12
one_billion,bpe_50000,35
one_billion,bpe_50000,5
one_billion,bpe_50000,24
one_billion,bpe_50000,60
one_billion,bpe_50000,15
one_billion,bpe_50000,16
one_billion,bpe_50000,24
one_billion,bpe_50000,16
one_billion,bpe_50000,32
one_billion,bpe_50000,26
one_billion,bpe_50000,19
one_billion,bpe_50000,27
one_billion,bpe_50000,49
one_billion,bpe_50000,26
one_billion,bpe_50000,14
one_billion,bpe_50000,12
one_billion,bpe_50000,23
one_billion,bpe_50000,49
one_billion,bpe_50000,13
one_billion,bpe_50000,30
one_billion,bpe_50000,33
one_billion,bpe_50000,8
one_billion,bpe_50000,51
one_billion,bpe_50000,49
one_billion,bpe_50000,43
one_billion,bpe_50000,17
one_billion,bpe_50000,24
one_billion,bpe_50000,9
one_billion,bpe_50000,24
one_billion,bpe_50000,20
one_billion,bpe_50000,27
one_billion,bpe_50000,32
one_billion,bpe_50000,15
one_billion,bpe_50000,23
one_billion,bpe_50000,39
one_billion,bpe_50000,21
one_billion,bpe_50000,30
one_billion,bpe_50000,34
one_billion,bpe_50000,3
one_billion,bpe_50000,13
one_billion,bpe_50000,9
one_billion,bpe_50000,17
one_billion,bpe_50000,35
one_billion,bpe_50000,32
one_billion,bpe_50000,18
one_billion,bpe_50000,18
one_billion,bpe_50000,18
one_billion,bpe_50000,27
one_billion,bpe_50000,30
one_billion,bpe_50000,33
one_billion,bpe_50000,21
one_billion,bpe_50000,12
one_billion,bpe_50000,29
one_billion,bpe_50000,12
one_billion,bpe_50000,19
one_billion,bpe_50000,7
one_billion,bpe_50000,22
one_billion,bpe_50000,59
one_billion,bpe_50000,53
one_billion,bpe_50000,42
one_billion,bpe_50000,27
one_billion,bpe_50000,26
one_billion,bpe_50000,44
one_billion,bpe_50000,28
one_billion,bpe_50000,18
one_billion,bpe_50000,54
one_billion,bpe_50000,15
one_billion,bpe_50000,13
one_billion,bpe_50000,15
one_billion,bpe_50000,17
one_billion,bpe_50000,17
one_billion,bpe_50000,7
one_billion,bpe_50000,24
one_billion,bpe_50000,35
one_billion,bpe_50000,36
one_billion,bpe_50000,18
one_billion,bpe_50000,24
one_billion,bpe_50000,47
one_billion,bpe_50000,15
one_billion,bpe_50000,45
one_billion,bpe_50000,25
one_billion,bpe_50000,32
one_billion,bpe_50000,22
one_billion,bpe_50000,42
one_billion,bpe_50000,77
one_billion,bpe_50000,25
one_billion,bpe_50000,18
one_billion,bpe_50000,18
one_billion,bpe_50000,28
one_billion,bpe_50000,33
one_billion,bpe_50000,31
one_billion,bpe_50000,22
one_billion,bpe_50000,28
one_billion,bpe_50000,60
one_billion,bpe_50000,68
one_billion,bpe_50000,15
one_billion,bpe_50000,10
one_billion,bpe_50000,21
one_billion,bpe_50000,22
one_billion,bpe_50000,20
one_billion,bpe_50000,15
one_billion,bpe_50000,26
one_billion,bpe_50000,8
one_billion,bpe_50000,10
one_billion,bpe_50000,20
one_billion,bpe_50000,27
one_billion,bpe_50000,26
one_billion,bpe_50000,13
one_billion,bpe_50000,32
one_billion,bpe_50000,7
one_billion,bpe_50000,25
one_billion,bpe_50000,45
one_billion,bpe_50000,27
one_billion,bpe_50000,13
one_billion,bpe_50000,37
one_billion,bpe_50000,45
one_billion,bpe_50000,22
one_billion,bpe_50000,28
one_billion,bpe_50000,15
one_billion,bpe_50000,11
one_billion,bpe_50000,48
one_billion,bpe_50000,7
one_billion,bpe_50000,21
one_billion,bpe_50000,11
one_billion,bpe_50000,24
one_billion,bpe_50000,40
one_billion,bpe_50000,30
one_billion,bpe_50000,15
one_billion,bpe_50000,18
one_billion,bpe_50000,42
one_billion,bpe_50000,26
one_billion,bpe_50000,15
one_billion,bpe_50000,17
one_billion,bpe_50000,29
one_billion,bpe_50000,35
one_billion,bpe_50000,31
one_billion,bpe_50000,30
one_billion,bpe_50000,40
one_billion,bpe_50000,15
one_billion,bpe_50000,7
one_billion,bpe_50000,15
one_billion,bpe_50000,39
one_billion,bpe_50000,21
one_billion,bpe_50000,91
one_billion,bpe_50000,22
one_billion,bpe_50000,29
one_billion,bpe_50000,29
one_billion,bpe_50000,42
one_billion,bpe_50000,31
one_billion,bpe_50000,20
one_billion,bpe_50000,32
one_billion,bpe_50000,9
one_billion,bpe_50000,32
one_billion,bpe_50000,45
one_billion,bpe_50000,30
one_billion,bpe_50000,29
one_billion,bpe_50000,29
one_billion,bpe_50000,27
one_billion,bpe_50000,19
one_billion,bpe_50000,10
one_billion,bpe_50000,37
one_billion,bpe_50000,31
one_billion,bpe_50000,13
one_billion,bpe_50000,13
one_billion,bpe_50000,43
one_billion,bpe_50000,20
one_billion,bpe_50000,22
one_billion,bpe_50000,53
one_billion,bpe_50000,29
one_billion,bpe_50000,17
one_billion,bpe_50000,20
one_billion,bpe_50000,18
one_billion,bpe_50000,27
one_billion,bpe_50000,28
one_billion,bpe_50000,16
one_billion,bpe_50000,26
one_billion,bpe_50000,30
one_billion,bpe_50000,49
one_billion,bpe_50000,17
one_billion,bpe_50000,21
one_billion,bpe_50000,37
one_billion,bpe_50000,10
one_billion,bpe_50000,44
one_billion,bpe_50000,21
one_billion,bpe_50000,29
one_billion,bpe_50000,31
one_billion,bpe_50000,19
one_billion,bpe_50000,25
one_billion,bpe_50000,31
one_billion,bpe_50000,15
one_billion,bpe_50000,34
one_billion,bpe_50000,15
one_billion,bpe_50000,58
one_billion,bpe_50000,20
one_billion,bpe_50000,24
one_billion,bpe_50000,10
one_billion,bpe_50000,13
one_billion,bpe_50000,48
one_billion,bpe_50000,38
one_billion,bpe_50000,9
one_billion,bpe_50000,16
one_billion,bpe_50000,44
one_billion,bpe_50000,19
one_billion,bpe_50000,29
one_billion,bpe_50000,20
one_billion,bpe_50000,30
one_billion,bpe_50000,15
one_billion,bpe_50000,19
one_billion,bpe_50000,34
one_billion,bpe_50000,27
one_billion,bpe_50000,32
one_billion,bpe_50000,11
one_billion,bpe_50000,44
one_billion,bpe_50000,42
one_billion,bpe_50000,35
one_billion,bpe_50000,24
one_billion,bpe_50000,34
one_billion,bpe_50000,38
one_billion,bpe_50000,12
one_billion,bpe_50000,6
one_billion,bpe_50000,28
one_billion,bpe_50000,29
one_billion,bpe_50000,21
one_billion,bpe_50000,48
one_billion,bpe_50000,33
one_billion,bpe_50000,33
one_billion,bpe_50000,12
one_billion,bpe_50000,15
one_billion,bpe_50000,18
one_billion,bpe_50000,51
one_billion,bpe_50000,25
one_billion,bpe_50000,21
one_billion,bpe_50000,20
one_billion,bpe_50000,28
one_billion,bpe_50000,3
one_billion,bpe_50000,42
one_billion,bpe_50000,24
one_billion,bpe_50000,11
one_billion,bpe_50000,48
one_billion,bpe_50000,14
one_billion,bpe_50000,17
one_billion,bpe_50000,49
one_billion,bpe_50000,6
one_billion,bpe_50000,12
one_billion,bpe_50000,23
one_billion,bpe_50000,17
one_billion,bpe_50000,33
one_billion,bpe_50000,15
one_billion,bpe_50000,30
one_billion,bpe_50000,6
one_billion,bpe_50000,9
one_billion,bpe_50000,6
one_billion,bpe_50000,7
one_billion,bpe_50000,11
one_billion,bpe_50000,39
one_billion,bpe_50000,11
one_billion,bpe_50000,28
one_billion,bpe_50000,25
one_billion,bpe_50000,4
one_billion,bpe_50000,11
one_billion,bpe_50000,27
one_billion,bpe_50000,20
one_billion,bpe_50000,21
one_billion,bpe_50000,16
one_billion,bpe_50000,10
one_billion,bpe_50000,26
one_billion,bpe_50000,27
one_billion,bpe_50000,32
one_billion,bpe_50000,44
one_billion,bpe_50000,38
one_billion,bpe_50000,39
one_billion,bpe_50000,37
one_billion,bpe_50000,23
one_billion,bpe_50000,36
one_billion,bpe_50000,16
one_billion,bpe_50000,15
one_billion,bpe_50000,14
one_billion,bpe_50000,17
one_billion,bpe_50000,39
one_billion,bpe_50000,12
one_billion,bpe_50000,31
one_billion,bpe_50000,47
one_billion,bpe_50000,46
one_billion,bpe_50000,20
one_billion,bpe_50000,16
one_billion,bpe_50000,16
one_billion,bpe_50000,18
one_billion,bpe_50000,9
one_billion,bpe_50000,24
one_billion,bpe_50000,21
one_billion,bpe_50000,51
one_billion,bpe_50000,31
one_billion,bpe_50000,36
one_billion,bpe_50000,12
one_billion,bpe_50000,61
one_billion,bpe_50000,18
one_billion,bpe_50000,28
one_billion,bpe_50000,20
one_billion,bpe_50000,41
one_billion,bpe_50000,31
one_billion,bpe_50000,27
one_billion,bpe_50000,17
one_billion,bpe_50000,24
one_billion,bpe_50000,19
one_billion,bpe_50000,33
one_billion,bpe_50000,25
one_billion,bpe_50000,27
one_billion,bpe_50000,9
one_billion,bpe_50000,25
one_billion,bpe_50000,48
one_billion,bpe_50000,8
one_billion,bpe_50000,6
one_billion,bpe_50000,17
one_billion,bpe_50000,37
one_billion,bpe_50000,53
one_billion,bpe_50000,35
one_billion,bpe_50000,33
one_billion,bpe_50000,42
one_billion,bpe_50000,23
one_billion,bpe_50000,42
one_billion,bpe_50000,27
one_billion,bpe_50000,26
one_billion,bpe_50000,32
one_billion,bpe_50000,23
one_billion,bpe_50000,24
one_billion,bpe_50000,11
one_billion,bpe_50000,49
one_billion,bpe_50000,13
one_billion,bpe_50000,21
one_billion,bpe_50000,26
one_billion,bpe_50000,56
one_billion,bpe_50000,17
one_billion,bpe_50000,27
one_billion,bpe_50000,26
one_billion,bpe_50000,39
one_billion,bpe_50000,16
one_billion,bpe_50000,25
one_billion,bpe_50000,3
one_billion,bpe_50000,30
one_billion,bpe_50000,22
one_billion,bpe_50000,16
one_billion,bpe_50000,15
one_billion,bpe_50000,38
one_billion,bpe_50000,14
one_billion,bpe_50000,38
one_billion,bpe_50000,21
one_billion,bpe_50000,24
one_billion,bpe_50000,29
one_billion,bpe_50000,7
one_billion,bpe_50000,33
one_billion,bpe_50000,34
one_billion,bpe_50000,20
one_billion,bpe_50000,24
one_billion,bpe_50000,36
one_billion,bpe_50000,29
one_billion,bpe_50000,24
one_billion,bpe_50000,10
one_billion,bpe_50000,21
one_billion,bpe_50000,19
one_billion,bpe_50000,19
one_billion,bpe_50000,7
one_billion,bpe_50000,42
one_billion,bpe_50000,63
one_billion,bpe_50000,21
one_billion,bpe_50000,32
one_billion,bpe_50000,29
one_billion,bpe_50000,28
one_billion,bpe_50000,24
one_billion,bpe_50000,36
one_billion,bpe_50000,40
one_billion,bpe_50000,5
one_billion,bpe_50000,18
one_billion,bpe_50000,27
one_billion,bpe_50000,24
one_billion,bpe_50000,16
one_billion,bpe_50000,27
one_billion,bpe_50000,27
one_billion,bpe_50000,29
one_billion,bpe_50000,43
one_billion,bpe_50000,7
one_billion,bpe_50000,20
one_billion,bpe_50000,33
one_billion,bpe_50000,24
one_billion,bpe_50000,8
one_billion,bpe_50000,12
one_billion,bpe_50000,32
one_billion,bpe_50000,25
one_billion,bpe_50000,13
one_billion,bpe_50000,53
one_billion,bpe_50000,22
one_billion,bpe_50000,37
one_billion,bpe_50000,23
one_billion,bpe_50000,16
one_billion,bpe_50000,9
one_billion,bpe_50000,28
one_billion,bpe_50000,13
one_billion,bpe_50000,6
one_billion,bpe_50000,57
one_billion,bpe_50000,21
one_billion,bpe_50000,28
one_billion,bpe_50000,41
one_billion,bpe_50000,8
one_billion,bpe_50000,17
one_billion,bpe_50000,18
one_billion,bpe_50000,33
one_billion,bpe_50000,27
one_billion,bpe_50000,17
one_billion,bpe_50000,14
one_billion,bpe_50000,52
one_billion,bpe_50000,34
one_billion,bpe_50000,28
one_billion,bpe_50000,47
one_billion,bpe_50000,24
one_billion,bpe_50000,29
one_billion,bpe_50000,24
one_billion,bpe_50000,32
one_billion,bpe_50000,28
one_billion,bpe_50000,9
one_billion,bpe_50000,62
one_billion,bpe_50000,20
one_billion,bpe_50000,10
one_billion,bpe_50000,29
one_billion,bpe_50000,52
one_billion,bpe_50000,13
one_billion,bpe_50000,9
one_billion,bpe_50000,30
one_billion,bpe_50000,7
one_billion,bpe_50000,15
one_billion,bpe_50000,61
one_billion,bpe_50000,23
one_billion,bpe_50000,7
one_billion,bpe_50000,11
one_billion,bpe_50000,14
one_billion,bpe_50000,72
one_billion,bpe_50000,44
one_billion,bpe_50000,19
one_billion,bpe_50000,43
one_billion,bpe_50000,32
one_billion,bpe_50000,45
one_billion,bpe_50000,21
one_billion,bpe_50000,32
one_billion,bpe_50000,14
one_billion,bpe_50000,16
one_billion,bpe_50000,31
one_billion,bpe_50000,12
one_billion,bpe_50000,57
one_billion,bpe_50000,23
one_billion,bpe_50000,29
one_billion,bpe_50000,22
one_billion,bpe_50000,46
one_billion,bpe_50000,36
one_billion,bpe_50000,36
one_billion,bpe_50000,16
one_billion,bpe_50000,16
one_billion,bpe_50000,52
one_billion,bpe_50000,37
one_billion,bpe_50000,31
one_billion,bpe_50000,26
one_billion,bpe_50000,23
one_billion,bpe_50000,17
one_billion,bpe_50000,24
one_billion,bpe_50000,18
one_billion,bpe_50000,31
one_billion,bpe_50000,35
one_billion,bpe_50000,23
one_billion,bpe_50000,9
one_billion,bpe_50000,29
one_billion,bpe_50000,28
one_billion,bpe_50000,25
one_billion,bpe_50000,24
one_billion,bpe_50000,21
one_billion,bpe_50000,32
one_billion,bpe_50000,24
one_billion,bpe_50000,19
one_billion,bpe_50000,33
one_billion,bpe_50000,15
one_billion,bpe_50000,21
one_billion,bpe_50000,44
one_billion,bpe_50000,23
one_billion,bpe_50000,36
one_billion,bpe_50000,26
one_billion,bpe_50000,18
one_billion,bpe_50000,39
one_billion,bpe_50000,12
one_billion,bpe_50000,22
one_billion,bpe_50000,31
one_billion,bpe_50000,43
one_billion,bpe_50000,8
one_billion,bpe_50000,13
one_billion,bpe_50000,19
one_billion,bpe_50000,32
one_billion,bpe_50000,22
one_billion,bpe_50000,21
one_billion,bpe_50000,32
one_billion,bpe_50000,16
one_billion,bpe_50000,16
one_billion,bpe_50000,20
one_billion,bpe_50000,10
one_billion,bpe_50000,15
one_billion,bpe_50000,23
one_billion,bpe_50000,14
one_billion,bpe_50000,26
one_billion,bpe_50000,21
one_billion,bpe_50000,29
one_billion,bpe_50000,19
one_billion,bpe_50000,50
one_billion,bpe_50000,42
one_billion,bpe_50000,20
one_billion,bpe_50000,38
one_billion,bpe_50000,12
one_billion,bpe_50000,33
one_billion,bpe_50000,34
one_billion,bpe_50000,18
one_billion,bpe_50000,13
one_billion,bpe_50000,62
one_billion,bpe_50000,29
one_billion,bpe_50000,17
one_billion,bpe_50000,45
one_billion,bpe_50000,27
one_billion,bpe_50000,25
one_billion,bpe_50000,42
one_billion,bpe_50000,41
one_billion,bpe_50000,35
one_billion,bpe_50000,39
one_billion,bpe_50000,7
one_billion,bpe_50000,37
one_billion,bpe_50000,16
one_billion,bpe_50000,23
one_billion,bpe_50000,12
one_billion,bpe_50000,41
one_billion,bpe_50000,24
one_billion,bpe_50000,42
one_billion,bpe_50000,32
one_billion,bpe_50000,32
one_billion,bpe_50000,24
one_billion,bpe_50000,29
one_billion,bpe_50000,25
one_billion,bpe_50000,25
one_billion,bpe_50000,26
one_billion,bpe_50000,15
one_billion,bpe_50000,25
one_billion,bpe_50000,14
one_billion,bpe_50000,23
one_billion,bpe_50000,25
one_billion,bpe_50000,13
one_billion,bpe_50000,13
one_billion,bpe_50000,36
one_billion,bpe_50000,13
one_billion,bpe_50000,32
one_billion,bpe_50000,10
one_billion,bpe_50000,23
one_billion,bpe_50000,32
one_billion,bpe_50000,12
one_billion,bpe_50000,23
one_billion,bpe_50000,26
one_billion,bpe_50000,13
one_billion,bpe_50000,20
one_billion,bpe_50000,13
one_billion,bpe_50000,18
one_billion,bpe_50000,33
one_billion,bpe_50000,19
one_billion,bpe_50000,23
one_billion,bpe_50000,8
one_billion,bpe_50000,46
one_billion,bpe_50000,24
one_billion,bpe_50000,31
one_billion,bpe_50000,38
one_billion,bpe_50000,16
one_billion,bpe_50000,60
one_billion,bpe_50000,34
one_billion,bpe_50000,29
one_billion,bpe_50000,33
one_billion,bpe_50000,10
one_billion,bpe_50000,46
one_billion,bpe_50000,37
one_billion,bpe_50000,15
one_billion,bpe_50000,15
one_billion,bpe_50000,31
one_billion,bpe_50000,50
one_billion,bpe_50000,17
one_billion,bpe_50000,13
one_billion,bpe_50000,25
one_billion,bpe_50000,38
one_billion,bpe_50000,39
one_billion,bpe_50000,38
one_billion,bpe_50000,36
one_billion,bpe_50000,26
one_billion,bpe_50000,35
one_billion,bpe_50000,41
one_billion,bpe_50000,77
one_billion,bpe_50000,21
one_billion,bpe_50000,25
one_billion,bpe_50000,15
one_billion,bpe_50000,8
one_billion,bpe_50000,32
one_billion,bpe_50000,16
one_billion,bpe_50000,29
one_billion,bpe_50000,26
one_billion,bpe_50000,30
one_billion,bpe_50000,25
one_billion,bpe_50000,33
one_billion,bpe_50000,27
one_billion,bpe_50000,19
one_billion,bpe_50000,37
one_billion,bpe_50000,47
one_billion,bpe_50000,26
one_billion,bpe_50000,40
one_billion,bpe_50000,37
one_billion,bpe_50000,15
one_billion,bpe_50000,55
one_billion,bpe_50000,24
one_billion,bpe_50000,34
one_billion,bpe_50000,23
one_billion,bpe_50000,31
one_billion,bpe_50000,28
one_billion,bpe_50000,46
one_billion,bpe_50000,36
one_billion,bpe_50000,17
one_billion,bpe_50000,39
one_billion,bpe_50000,38
one_billion,bpe_50000,14
one_billion,bpe_50000,19
one_billion,bpe_50000,29
one_billion,bpe_50000,26
one_billion,bpe_50000,52
one_billion,bpe_50000,32
one_billion,bpe_50000,27
one_billion,bpe_50000,41
one_billion,bpe_50000,16
one_billion,bpe_50000,36
one_billion,bpe_50000,36
one_billion,bpe_50000,45
one_billion,bpe_50000,12
one_billion,bpe_50000,36
one_billion,bpe_50000,20
one_billion,bpe_50000,28
one_billion,bpe_50000,20
one_billion,bpe_50000,23
one_billion,bpe_50000,85
one_billion,bpe_50000,26
one_billion,bpe_50000,26
one_billion,bpe_50000,12
one_billion,bpe_50000,20
one_billion,bpe_50000,31
one_billion,bpe_50000,34
one_billion,bpe_50000,12
one_billion,bpe_50000,21
one_billion,bpe_50000,29
one_billion,bpe_50000,47
one_billion,bpe_50000,23
one_billion,bpe_50000,48
one_billion,bpe_50000,40
one_billion,bpe_50000,42
one_billion,bpe_50000,36
one_billion,bpe_50000,37
one_billion,bpe_50000,32
one_billion,bpe_50000,45
one_billion,bpe_50000,18
one_billion,bpe_50000,12
one_billion,bpe_50000,30
one_billion,bpe_50000,13
one_billion,bpe_50000,49
one_billion,bpe_50000,20
one_billion,bpe_50000,33
one_billion,bpe_50000,22
one_billion,bpe_50000,8
one_billion,bpe_50000,20
one_billion,bpe_50000,16
one_billion,bpe_50000,5
one_billion,bpe_50000,22
one_billion,bpe_50000,21
one_billion,bpe_50000,25
one_billion,bpe_50000,9
one_billion,bpe_50000,22
one_billion,bpe_50000,27
one_billion,bpe_50000,46
one_billion,bpe_50000,11
one_billion,bpe_50000,30
one_billion,bpe_50000,29
one_billion,bpe_50000,56
one_billion,bpe_50000,6
one_billion,bpe_50000,37
one_billion,bpe_50000,27
one_billion,bpe_50000,45
one_billion,bpe_50000,34
one_billion,bpe_50000,28
one_billion,bpe_50000,26
one_billion,bpe_50000,21
one_billion,bpe_50000,9
one_billion,bpe_50000,20
one_billion,bpe_50000,22
one_billion,bpe_50000,55
one_billion,bpe_50000,33
one_billion,bpe_50000,17
one_billion,bpe_50000,30
one_billion,bpe_50000,22
one_billion,bpe_50000,8
one_billion,bpe_50000,31
one_billion,bpe_50000,40
one_billion,bpe_50000,28
one_billion,bpe_50000,8
one_billion,bpe_50000,4
one_billion,bpe_50000,29
one_billion,bpe_50000,12
one_billion,bpe_50000,20
one_billion,bpe_50000,18
one_billion,bpe_50000,33
one_billion,bpe_50000,36
one_billion,bpe_50000,16
one_billion,bpe_50000,29
one_billion,bpe_50000,33
one_billion,bpe_50000,26
one_billion,bpe_50000,41
one_billion,bpe_50000,44
one_billion,bpe_50000,32
one_billion,bpe_50000,23
one_billion,bpe_50000,44
one_billion,bpe_50000,7
one_billion,bpe_50000,25
one_billion,bpe_50000,32
one_billion,bpe_50000,17
one_billion,bpe_50000,8
one_billion,bpe_50000,43
one_billion,bpe_50000,20
one_billion,bpe_50000,17
one_billion,bpe_50000,39
one_billion,bpe_50000,24
one_billion,bpe_50000,6
one_billion,bpe_50000,17
one_billion,bpe_50000,30
one_billion,bpe_50000,18
one_billion,bpe_50000,35
one_billion,bpe_50000,29
one_billion,bpe_50000,27
one_billion,bpe_50000,16
one_billion,bpe_50000,82
one_billion,bpe_50000,24
one_billion,bpe_50000,16
one_billion,bpe_50000,14
one_billion,bpe_50000,22
one_billion,bpe_50000,18
one_billion,bpe_50000,28
one_billion,bpe_50000,20
one_billion,bpe_50000,33
one_billion,bpe_50000,26
one_billion,bpe_50000,26
one_billion,bpe_50000,20
one_billion,bpe_50000,23
one_billion,bpe_50000,13
one_billion,bpe_50000,22
one_billion,bpe_50000,20
one_billion,bpe_50000,30
one_billion,bpe_50000,17
one_billion,bpe_50000,15
one_billion,bpe_50000,15
one_billion,bpe_50000,31
one_billion,bpe_50000,78
one_billion,bpe_50000,38
one_billion,bpe_50000,5
one_billion,bpe_50000,21
one_billion,bpe_50000,44
one_billion,bpe_50000,35
one_billion,bpe_50000,14
one_billion,bpe_50000,41
one_billion,bpe_50000,33
one_billion,bpe_50000,14
one_billion,bpe_50000,41
one_billion,bpe_50000,33
one_billion,bpe_50000,32
one_billion,bpe_50000,49
