dataset,tokenizer,sequence_length
wikitext103,bpe_30000,184
wikitext103,bpe_30000,100
wikitext103,bpe_30000,166
wikitext103,bpe_30000,220
wikitext103,bpe_30000,167
wikitext103,bpe_30000,88
wikitext103,bpe_30000,252
wikitext103,bpe_30000,191
wikitext103,bpe_30000,205
wikitext103,bpe_30000,126
wikitext103,bpe_30000,2
wikitext103,bpe_30000,6
wikitext103,bpe_30000,199
wikitext103,bpe_30000,3
wikitext103,bpe_30000,118
wikitext103,bpe_30000,2
wikitext103,bpe_30000,245
wikitext103,bpe_30000,154
wikitext103,bpe_30000,106
wikitext103,bpe_30000,183
wikitext103,bpe_30000,1
wikitext103,bpe_30000,220
wikitext103,bpe_30000,3
wikitext103,bpe_30000,7
wikitext103,bpe_30000,5
wikitext103,bpe_30000,12
wikitext103,bpe_30000,4
wikitext103,bpe_30000,7
wikitext103,bpe_30000,5
wikitext103,bpe_30000,6
wikitext103,bpe_30000,4
wikitext103,bpe_30000,5
wikitext103,bpe_30000,6
wikitext103,bpe_30000,8
wikitext103,bpe_30000,6
wikitext103,bpe_30000,4
wikitext103,bpe_30000,5
wikitext103,bpe_30000,7
wikitext103,bpe_30000,5
wikitext103,bpe_30000,8
wikitext103,bpe_30000,6
wikitext103,bpe_30000,4
wikitext103,bpe_30000,5
wikitext103,bpe_30000,10
wikitext103,bpe_30000,5
wikitext103,bpe_30000,7
wikitext103,bpe_30000,6
wikitext103,bpe_30000,5
wikitext103,bpe_30000,5
wikitext103,bpe_30000,6
wikitext103,bpe_30000,4
wikitext103,bpe_30000,13
wikitext103,bpe_30000,5
wikitext103,bpe_30000,5
wikitext103,bpe_30000,5
wikitext103,bpe_30000,7
wikitext103,bpe_30000,8
wikitext103,bpe_30000,8
wikitext103,bpe_30000,7
wikitext103,bpe_30000,6
wikitext103,bpe_30000,8
wikitext103,bpe_30000,1
wikitext103,bpe_30000,203
wikitext103,bpe_30000,144
wikitext103,bpe_30000,65
wikitext103,bpe_30000,85
wikitext103,bpe_30000,86
wikitext103,bpe_30000,233
wikitext103,bpe_30000,181
wikitext103,bpe_30000,82
wikitext103,bpe_30000,260
wikitext103,bpe_30000,185
wikitext103,bpe_30000,4
wikitext103,bpe_30000,95
wikitext103,bpe_30000,65
wikitext103,bpe_30000,202
wikitext103,bpe_30000,328
wikitext103,bpe_30000,3
wikitext103,bpe_30000,1
wikitext103,bpe_30000,103
wikitext103,bpe_30000,336
wikitext103,bpe_30000,149
wikitext103,bpe_30000,1
wikitext103,bpe_30000,251
wikitext103,bpe_30000,153
wikitext103,bpe_30000,100
wikitext103,bpe_30000,1
wikitext103,bpe_30000,130
wikitext103,bpe_30000,106
wikitext103,bpe_30000,256
wikitext103,bpe_30000,152
wikitext103,bpe_30000,189
wikitext103,bpe_30000,1
wikitext103,bpe_30000,145
wikitext103,bpe_30000,161
wikitext103,bpe_30000,199
wikitext103,bpe_30000,5
wikitext103,bpe_30000,183
wikitext103,bpe_30000,2
wikitext103,bpe_30000,123
wikitext103,bpe_30000,5
wikitext103,bpe_30000,114
wikitext103,bpe_30000,81
wikitext103,bpe_30000,2
wikitext103,bpe_30000,189
wikitext103,bpe_30000,128
wikitext103,bpe_30000,4
wikitext103,bpe_30000,133
wikitext103,bpe_30000,62
wikitext103,bpe_30000,2
wikitext103,bpe_30000,173
wikitext103,bpe_30000,147
wikitext103,bpe_30000,61
wikitext103,bpe_30000,4
wikitext103,bpe_30000,223
wikitext103,bpe_30000,178
wikitext103,bpe_30000,4
wikitext103,bpe_30000,288
wikitext103,bpe_30000,2
wikitext103,bpe_30000,250
wikitext103,bpe_30000,74
wikitext103,bpe_30000,76
wikitext103,bpe_30000,31
wikitext103,bpe_30000,1
wikitext103,bpe_30000,67
wikitext103,bpe_30000,42
wikitext103,bpe_30000,62
wikitext103,bpe_30000,41
wikitext103,bpe_30000,186
wikitext103,bpe_30000,22
wikitext103,bpe_30000,11
wikitext103,bpe_30000,4
wikitext103,bpe_30000,322
wikitext103,bpe_30000,6
wikitext103,bpe_30000,126
wikitext103,bpe_30000,2
wikitext103,bpe_30000,96
wikitext103,bpe_30000,92
wikitext103,bpe_30000,1
wikitext103,bpe_30000,71
wikitext103,bpe_30000,100
wikitext103,bpe_30000,2
wikitext103,bpe_30000,2
wikitext103,bpe_30000,98
wikitext103,bpe_30000,2
wikitext103,bpe_30000,2
wikitext103,bpe_30000,203
wikitext103,bpe_30000,2
wikitext103,bpe_30000,184
wikitext103,bpe_30000,186
wikitext103,bpe_30000,6
wikitext103,bpe_30000,87
wikitext103,bpe_30000,4
wikitext103,bpe_30000,85
wikitext103,bpe_30000,68
wikitext103,bpe_30000,4
wikitext103,bpe_30000,114
wikitext103,bpe_30000,39
wikitext103,bpe_30000,4
wikitext103,bpe_30000,168
wikitext103,bpe_30000,29
wikitext103,bpe_30000,4
wikitext103,bpe_30000,98
wikitext103,bpe_30000,4
wikitext103,bpe_30000,22
wikitext103,bpe_30000,4
wikitext103,bpe_30000,89
wikitext103,bpe_30000,4
wikitext103,bpe_30000,42
wikitext103,bpe_30000,2
wikitext103,bpe_30000,27
wikitext103,bpe_30000,2
wikitext103,bpe_30000,65
wikitext103,bpe_30000,2
wikitext103,bpe_30000,5
wikitext103,bpe_30000,1
wikitext103,bpe_30000,1
wikitext103,bpe_30000,2
wikitext103,bpe_30000,9
wikitext103,bpe_30000,2
wikitext103,bpe_30000,21
wikitext103,bpe_30000,3
wikitext103,bpe_30000,175
wikitext103,bpe_30000,173
wikitext103,bpe_30000,66
wikitext103,bpe_30000,2
wikitext103,bpe_30000,45
wikitext103,bpe_30000,174
wikitext103,bpe_30000,96
wikitext103,bpe_30000,2
wikitext103,bpe_30000,2
wikitext103,bpe_30000,97
wikitext103,bpe_30000,112
wikitext103,bpe_30000,102
wikitext103,bpe_30000,53
wikitext103,bpe_30000,3
wikitext103,bpe_30000,7
wikitext103,bpe_30000,131
wikitext103,bpe_30000,91
wikitext103,bpe_30000,172
wikitext103,bpe_30000,116
wikitext103,bpe_30000,140
wikitext103,bpe_30000,145
wikitext103,bpe_30000,7
wikitext103,bpe_30000,298
wikitext103,bpe_30000,120
wikitext103,bpe_30000,253
wikitext103,bpe_30000,135
wikitext103,bpe_30000,8
wikitext103,bpe_30000,55
wikitext103,bpe_30000,252
wikitext103,bpe_30000,119
wikitext103,bpe_30000,7
wikitext103,bpe_30000,228
wikitext103,bpe_30000,98
wikitext103,bpe_30000,136
wikitext103,bpe_30000,98
wikitext103,bpe_30000,115
wikitext103,bpe_30000,100
wikitext103,bpe_30000,9
wikitext103,bpe_30000,233
wikitext103,bpe_30000,203
wikitext103,bpe_30000,120
wikitext103,bpe_30000,185
wikitext103,bpe_30000,127
wikitext103,bpe_30000,8
wikitext103,bpe_30000,343
wikitext103,bpe_30000,122
wikitext103,bpe_30000,184
wikitext103,bpe_30000,1
wikitext103,bpe_30000,255
wikitext103,bpe_30000,2
wikitext103,bpe_30000,149
wikitext103,bpe_30000,163
wikitext103,bpe_30000,1
wikitext103,bpe_30000,31
wikitext103,bpe_30000,113
wikitext103,bpe_30000,3
wikitext103,bpe_30000,1
wikitext103,bpe_30000,3
wikitext103,bpe_30000,13
wikitext103,bpe_30000,2
wikitext103,bpe_30000,56
wikitext103,bpe_30000,77
wikitext103,bpe_30000,49
wikitext103,bpe_30000,32
wikitext103,bpe_30000,2
wikitext103,bpe_30000,301
wikitext103,bpe_30000,80
wikitext103,bpe_30000,1
wikitext103,bpe_30000,50
wikitext103,bpe_30000,1
wikitext103,bpe_30000,35
wikitext103,bpe_30000,7
wikitext103,bpe_30000,174
wikitext103,bpe_30000,2
wikitext103,bpe_30000,39
wikitext103,bpe_30000,61
wikitext103,bpe_30000,104
wikitext103,bpe_30000,2
wikitext103,bpe_30000,198
wikitext103,bpe_30000,1
wikitext103,bpe_30000,163
wikitext103,bpe_30000,99
wikitext103,bpe_30000,157
wikitext103,bpe_30000,97
wikitext103,bpe_30000,40
wikitext103,bpe_30000,2
wikitext103,bpe_30000,108
wikitext103,bpe_30000,118
wikitext103,bpe_30000,225
wikitext103,bpe_30000,3
wikitext103,bpe_30000,221
wikitext103,bpe_30000,100
wikitext103,bpe_30000,214
wikitext103,bpe_30000,228
wikitext103,bpe_30000,174
wikitext103,bpe_30000,146
wikitext103,bpe_30000,71
wikitext103,bpe_30000,1
wikitext103,bpe_30000,233
wikitext103,bpe_30000,205
wikitext103,bpe_30000,233
wikitext103,bpe_30000,1
wikitext103,bpe_30000,153
wikitext103,bpe_30000,226
wikitext103,bpe_30000,227
wikitext103,bpe_30000,215
wikitext103,bpe_30000,247
wikitext103,bpe_30000,200
wikitext103,bpe_30000,2
wikitext103,bpe_30000,225
wikitext103,bpe_30000,232
wikitext103,bpe_30000,2
wikitext103,bpe_30000,67
wikitext103,bpe_30000,101
wikitext103,bpe_30000,2
wikitext103,bpe_30000,25
wikitext103,bpe_30000,128
wikitext103,bpe_30000,88
wikitext103,bpe_30000,65
wikitext103,bpe_30000,89
wikitext103,bpe_30000,4
wikitext103,bpe_30000,214
wikitext103,bpe_30000,406
wikitext103,bpe_30000,224
wikitext103,bpe_30000,179
wikitext103,bpe_30000,6
wikitext103,bpe_30000,137
wikitext103,bpe_30000,136
wikitext103,bpe_30000,107
wikitext103,bpe_30000,10
wikitext103,bpe_30000,10
wikitext103,bpe_30000,51
wikitext103,bpe_30000,13
wikitext103,bpe_30000,13
wikitext103,bpe_30000,22
wikitext103,bpe_30000,149
wikitext103,bpe_30000,36
wikitext103,bpe_30000,4
wikitext103,bpe_30000,186
wikitext103,bpe_30000,288
wikitext103,bpe_30000,4
wikitext103,bpe_30000,148
wikitext103,bpe_30000,300
wikitext103,bpe_30000,100
wikitext103,bpe_30000,5
wikitext103,bpe_30000,117
wikitext103,bpe_30000,144
wikitext103,bpe_30000,1
wikitext103,bpe_30000,86
wikitext103,bpe_30000,130
wikitext103,bpe_30000,174
wikitext103,bpe_30000,100
wikitext103,bpe_30000,64
wikitext103,bpe_30000,3
wikitext103,bpe_30000,140
wikitext103,bpe_30000,142
wikitext103,bpe_30000,1
wikitext103,bpe_30000,63
wikitext103,bpe_30000,242
wikitext103,bpe_30000,209
wikitext103,bpe_30000,76
wikitext103,bpe_30000,121
wikitext103,bpe_30000,5
wikitext103,bpe_30000,221
wikitext103,bpe_30000,125
wikitext103,bpe_30000,8
wikitext103,bpe_30000,147
wikitext103,bpe_30000,208
wikitext103,bpe_30000,122
wikitext103,bpe_30000,201
wikitext103,bpe_30000,277
wikitext103,bpe_30000,1
wikitext103,bpe_30000,89
wikitext103,bpe_30000,7
wikitext103,bpe_30000,367
wikitext103,bpe_30000,86
wikitext103,bpe_30000,4
wikitext103,bpe_30000,24
wikitext103,bpe_30000,22
wikitext103,bpe_30000,115
wikitext103,bpe_30000,94
wikitext103,bpe_30000,4
wikitext103,bpe_30000,86
wikitext103,bpe_30000,130
wikitext103,bpe_30000,220
wikitext103,bpe_30000,236
wikitext103,bpe_30000,92
wikitext103,bpe_30000,2
wikitext103,bpe_30000,108
wikitext103,bpe_30000,205
wikitext103,bpe_30000,4
wikitext103,bpe_30000,158
wikitext103,bpe_30000,3
wikitext103,bpe_30000,93
wikitext103,bpe_30000,158
wikitext103,bpe_30000,4
wikitext103,bpe_30000,108
wikitext103,bpe_30000,87
wikitext103,bpe_30000,1
wikitext103,bpe_30000,201
wikitext103,bpe_30000,73
wikitext103,bpe_30000,1
wikitext103,bpe_30000,2
wikitext103,bpe_30000,129
wikitext103,bpe_30000,1
wikitext103,bpe_30000,92
wikitext103,bpe_30000,87
wikitext103,bpe_30000,6
wikitext103,bpe_30000,2
wikitext103,bpe_30000,42
wikitext103,bpe_30000,42
wikitext103,bpe_30000,107
wikitext103,bpe_30000,2
wikitext103,bpe_30000,2
wikitext103,bpe_30000,165
wikitext103,bpe_30000,64
wikitext103,bpe_30000,4
wikitext103,bpe_30000,2
wikitext103,bpe_30000,1
wikitext103,bpe_30000,103
wikitext103,bpe_30000,7
wikitext103,bpe_30000,87
wikitext103,bpe_30000,98
wikitext103,bpe_30000,116
wikitext103,bpe_30000,138
wikitext103,bpe_30000,1
wikitext103,bpe_30000,173
wikitext103,bpe_30000,266
wikitext103,bpe_30000,3
wikitext103,bpe_30000,189
wikitext103,bpe_30000,202
wikitext103,bpe_30000,1
wikitext103,bpe_30000,232
wikitext103,bpe_30000,294
wikitext103,bpe_30000,3
wikitext103,bpe_30000,166
wikitext103,bpe_30000,113
wikitext103,bpe_30000,1
wikitext103,bpe_30000,281
wikitext103,bpe_30000,252
wikitext103,bpe_30000,1
wikitext103,bpe_30000,132
wikitext103,bpe_30000,168
wikitext103,bpe_30000,2
wikitext103,bpe_30000,236
wikitext103,bpe_30000,278
wikitext103,bpe_30000,135
wikitext103,bpe_30000,4
wikitext103,bpe_30000,132
wikitext103,bpe_30000,247
wikitext103,bpe_30000,2
wikitext103,bpe_30000,13
wikitext103,bpe_30000,1
wikitext103,bpe_30000,9
wikitext103,bpe_30000,2
wikitext103,bpe_30000,1
wikitext103,bpe_30000,2
wikitext103,bpe_30000,4
wikitext103,bpe_30000,89
wikitext103,bpe_30000,166
wikitext103,bpe_30000,136
wikitext103,bpe_30000,2
wikitext103,bpe_30000,214
wikitext103,bpe_30000,128
wikitext103,bpe_30000,150
wikitext103,bpe_30000,2
wikitext103,bpe_30000,168
wikitext103,bpe_30000,173
wikitext103,bpe_30000,135
wikitext103,bpe_30000,163
wikitext103,bpe_30000,1
wikitext103,bpe_30000,83
wikitext103,bpe_30000,5
wikitext103,bpe_30000,193
wikitext103,bpe_30000,238
wikitext103,bpe_30000,8
wikitext103,bpe_30000,228
wikitext103,bpe_30000,225
wikitext103,bpe_30000,4
wikitext103,bpe_30000,209
wikitext103,bpe_30000,260
wikitext103,bpe_30000,9
wikitext103,bpe_30000,160
wikitext103,bpe_30000,218
wikitext103,bpe_30000,9
wikitext103,bpe_30000,165
wikitext103,bpe_30000,139
wikitext103,bpe_30000,8
wikitext103,bpe_30000,261
wikitext103,bpe_30000,113
wikitext103,bpe_30000,8
wikitext103,bpe_30000,258
wikitext103,bpe_30000,239
wikitext103,bpe_30000,9
wikitext103,bpe_30000,169
wikitext103,bpe_30000,150
wikitext103,bpe_30000,9
wikitext103,bpe_30000,151
wikitext103,bpe_30000,180
wikitext103,bpe_30000,7
wikitext103,bpe_30000,123
wikitext103,bpe_30000,137
wikitext103,bpe_30000,8
wikitext103,bpe_30000,209
wikitext103,bpe_30000,214
wikitext103,bpe_30000,9
wikitext103,bpe_30000,158
wikitext103,bpe_30000,124
wikitext103,bpe_30000,7
wikitext103,bpe_30000,217
wikitext103,bpe_30000,210
wikitext103,bpe_30000,7
wikitext103,bpe_30000,254
wikitext103,bpe_30000,272
wikitext103,bpe_30000,10
wikitext103,bpe_30000,252
wikitext103,bpe_30000,185
wikitext103,bpe_30000,7
wikitext103,bpe_30000,207
wikitext103,bpe_30000,71
wikitext103,bpe_30000,7
wikitext103,bpe_30000,229
wikitext103,bpe_30000,3
wikitext103,bpe_30000,186
wikitext103,bpe_30000,206
wikitext103,bpe_30000,9
wikitext103,bpe_30000,221
wikitext103,bpe_30000,80
wikitext103,bpe_30000,8
wikitext103,bpe_30000,223
wikitext103,bpe_30000,130
wikitext103,bpe_30000,8
wikitext103,bpe_30000,140
wikitext103,bpe_30000,183
wikitext103,bpe_30000,2
wikitext103,bpe_30000,131
wikitext103,bpe_30000,186
wikitext103,bpe_30000,92
wikitext103,bpe_30000,328
wikitext103,bpe_30000,132
wikitext103,bpe_30000,2
wikitext103,bpe_30000,216
wikitext103,bpe_30000,2
wikitext103,bpe_30000,59
wikitext103,bpe_30000,1
wikitext103,bpe_30000,114
wikitext103,bpe_30000,1
wikitext103,bpe_30000,128
wikitext103,bpe_30000,2
wikitext103,bpe_30000,67
wikitext103,bpe_30000,4
wikitext103,bpe_30000,194
wikitext103,bpe_30000,1
wikitext103,bpe_30000,205
wikitext103,bpe_30000,34
wikitext103,bpe_30000,70
wikitext103,bpe_30000,1
wikitext103,bpe_30000,18
wikitext103,bpe_30000,47
wikitext103,bpe_30000,82
wikitext103,bpe_30000,10
wikitext103,bpe_30000,86
wikitext103,bpe_30000,34
wikitext103,bpe_30000,7
wikitext103,bpe_30000,104
wikitext103,bpe_30000,6
wikitext103,bpe_30000,4
wikitext103,bpe_30000,60
wikitext103,bpe_30000,17
wikitext103,bpe_30000,27
wikitext103,bpe_30000,17
wikitext103,bpe_30000,2
wikitext103,bpe_30000,8
wikitext103,bpe_30000,220
wikitext103,bpe_30000,73
wikitext103,bpe_30000,83
wikitext103,bpe_30000,85
wikitext103,bpe_30000,8
wikitext103,bpe_30000,97
wikitext103,bpe_30000,218
wikitext103,bpe_30000,9
wikitext103,bpe_30000,135
wikitext103,bpe_30000,2
wikitext103,bpe_30000,30
wikitext103,bpe_30000,7
wikitext103,bpe_30000,92
wikitext103,bpe_30000,6
wikitext103,bpe_30000,91
wikitext103,bpe_30000,2
wikitext103,bpe_30000,168
wikitext103,bpe_30000,55
wikitext103,bpe_30000,60
wikitext103,bpe_30000,10
wikitext103,bpe_30000,54
wikitext103,bpe_30000,5
wikitext103,bpe_30000,132
wikitext103,bpe_30000,222
wikitext103,bpe_30000,69
wikitext103,bpe_30000,1
wikitext103,bpe_30000,173
wikitext103,bpe_30000,2
wikitext103,bpe_30000,74
wikitext103,bpe_30000,229
wikitext103,bpe_30000,107
wikitext103,bpe_30000,4
wikitext103,bpe_30000,171
wikitext103,bpe_30000,110
wikitext103,bpe_30000,254
wikitext103,bpe_30000,116
wikitext103,bpe_30000,3
wikitext103,bpe_30000,135
wikitext103,bpe_30000,1
wikitext103,bpe_30000,285
wikitext103,bpe_30000,142
wikitext103,bpe_30000,2
wikitext103,bpe_30000,108
wikitext103,bpe_30000,224
wikitext103,bpe_30000,115
wikitext103,bpe_30000,209
wikitext103,bpe_30000,213
wikitext103,bpe_30000,192
wikitext103,bpe_30000,2
wikitext103,bpe_30000,170
wikitext103,bpe_30000,144
wikitext103,bpe_30000,1
wikitext103,bpe_30000,206
wikitext103,bpe_30000,147
wikitext103,bpe_30000,173
wikitext103,bpe_30000,309
wikitext103,bpe_30000,224
wikitext103,bpe_30000,199
wikitext103,bpe_30000,1
wikitext103,bpe_30000,169
wikitext103,bpe_30000,1
wikitext103,bpe_30000,138
wikitext103,bpe_30000,123
wikitext103,bpe_30000,313
wikitext103,bpe_30000,72
wikitext103,bpe_30000,308
wikitext103,bpe_30000,334
wikitext103,bpe_30000,148
wikitext103,bpe_30000,3
wikitext103,bpe_30000,83
wikitext103,bpe_30000,167
wikitext103,bpe_30000,64
wikitext103,bpe_30000,104
wikitext103,bpe_30000,3
wikitext103,bpe_30000,9
wikitext103,bpe_30000,15
wikitext103,bpe_30000,44
wikitext103,bpe_30000,38
wikitext103,bpe_30000,36
wikitext103,bpe_30000,34
wikitext103,bpe_30000,15
wikitext103,bpe_30000,27
wikitext103,bpe_30000,2
wikitext103,bpe_30000,38
wikitext103,bpe_30000,26
wikitext103,bpe_30000,39
wikitext103,bpe_30000,16
wikitext103,bpe_30000,18
wikitext103,bpe_30000,33
wikitext103,bpe_30000,36
wikitext103,bpe_30000,25
wikitext103,bpe_30000,25
wikitext103,bpe_30000,2
wikitext103,bpe_30000,114
wikitext103,bpe_30000,271
wikitext103,bpe_30000,221
wikitext103,bpe_30000,116
wikitext103,bpe_30000,2
wikitext103,bpe_30000,112
wikitext103,bpe_30000,93
wikitext103,bpe_30000,92
wikitext103,bpe_30000,3
wikitext103,bpe_30000,4
wikitext103,bpe_30000,8
wikitext103,bpe_30000,94
wikitext103,bpe_30000,165
wikitext103,bpe_30000,8
wikitext103,bpe_30000,221
wikitext103,bpe_30000,187
wikitext103,bpe_30000,380
wikitext103,bpe_30000,131
wikitext103,bpe_30000,118
wikitext103,bpe_30000,230
wikitext103,bpe_30000,102
wikitext103,bpe_30000,340
wikitext103,bpe_30000,88
wikitext103,bpe_30000,236
wikitext103,bpe_30000,145
wikitext103,bpe_30000,7
wikitext103,bpe_30000,288
wikitext103,bpe_30000,9
wikitext103,bpe_30000,117
wikitext103,bpe_30000,166
wikitext103,bpe_30000,74
wikitext103,bpe_30000,117
wikitext103,bpe_30000,1
wikitext103,bpe_30000,135
wikitext103,bpe_30000,95
wikitext103,bpe_30000,3
wikitext103,bpe_30000,13
wikitext103,bpe_30000,129
wikitext103,bpe_30000,222
wikitext103,bpe_30000,404
wikitext103,bpe_30000,252
wikitext103,bpe_30000,9
wikitext103,bpe_30000,174
wikitext103,bpe_30000,174
wikitext103,bpe_30000,164
wikitext103,bpe_30000,9
wikitext103,bpe_30000,178
wikitext103,bpe_30000,168
wikitext103,bpe_30000,204
wikitext103,bpe_30000,2
wikitext103,bpe_30000,52
wikitext103,bpe_30000,55
wikitext103,bpe_30000,64
wikitext103,bpe_30000,159
wikitext103,bpe_30000,173
wikitext103,bpe_30000,4
wikitext103,bpe_30000,6
wikitext103,bpe_30000,152
wikitext103,bpe_30000,8
wikitext103,bpe_30000,207
wikitext103,bpe_30000,44
wikitext103,bpe_30000,224
wikitext103,bpe_30000,215
wikitext103,bpe_30000,206
wikitext103,bpe_30000,248
wikitext103,bpe_30000,67
wikitext103,bpe_30000,110
wikitext103,bpe_30000,65
wikitext103,bpe_30000,141
wikitext103,bpe_30000,144
wikitext103,bpe_30000,5
wikitext103,bpe_30000,66
wikitext103,bpe_30000,67
wikitext103,bpe_30000,166
wikitext103,bpe_30000,6
wikitext103,bpe_30000,2
wikitext103,bpe_30000,134
wikitext103,bpe_30000,49
wikitext103,bpe_30000,93
wikitext103,bpe_30000,55
wikitext103,bpe_30000,60
wikitext103,bpe_30000,29
wikitext103,bpe_30000,2
wikitext103,bpe_30000,58
wikitext103,bpe_30000,69
wikitext103,bpe_30000,23
wikitext103,bpe_30000,35
wikitext103,bpe_30000,40
wikitext103,bpe_30000,31
wikitext103,bpe_30000,18
wikitext103,bpe_30000,1
wikitext103,bpe_30000,1
wikitext103,bpe_30000,2
wikitext103,bpe_30000,2
wikitext103,bpe_30000,2
wikitext103,bpe_30000,17
wikitext103,bpe_30000,30
wikitext103,bpe_30000,7
wikitext103,bpe_30000,11
wikitext103,bpe_30000,2
wikitext103,bpe_30000,2
wikitext103,bpe_30000,3
wikitext103,bpe_30000,3
wikitext103,bpe_30000,9
wikitext103,bpe_30000,4
wikitext103,bpe_30000,12
wikitext103,bpe_30000,7
wikitext103,bpe_30000,14
wikitext103,bpe_30000,3
wikitext103,bpe_30000,1
wikitext103,bpe_30000,1
wikitext103,bpe_30000,5
wikitext103,bpe_30000,2
wikitext103,bpe_30000,4
wikitext103,bpe_30000,3
wikitext103,bpe_30000,10
wikitext103,bpe_30000,6
wikitext103,bpe_30000,1
wikitext103,bpe_30000,3
wikitext103,bpe_30000,1
wikitext103,bpe_30000,3
wikitext103,bpe_30000,1
wikitext103,bpe_30000,5
wikitext103,bpe_30000,8
wikitext103,bpe_30000,4
wikitext103,bpe_30000,4
wikitext103,bpe_30000,6
wikitext103,bpe_30000,11
wikitext103,bpe_30000,8
wikitext103,bpe_30000,2
wikitext103,bpe_30000,3
wikitext103,bpe_30000,6
wikitext103,bpe_30000,16
wikitext103,bpe_30000,4
wikitext103,bpe_30000,18
wikitext103,bpe_30000,29
wikitext103,bpe_30000,19
wikitext103,bpe_30000,4
wikitext103,bpe_30000,6
wikitext103,bpe_30000,2
wikitext103,bpe_30000,4
wikitext103,bpe_30000,11
wikitext103,bpe_30000,8
wikitext103,bpe_30000,9
wikitext103,bpe_30000,5
wikitext103,bpe_30000,10
wikitext103,bpe_30000,7
wikitext103,bpe_30000,12
wikitext103,bpe_30000,3
wikitext103,bpe_30000,2
wikitext103,bpe_30000,5
wikitext103,bpe_30000,7
wikitext103,bpe_30000,3
wikitext103,bpe_30000,8
wikitext103,bpe_30000,2
wikitext103,bpe_30000,8
wikitext103,bpe_30000,3
wikitext103,bpe_30000,7
wikitext103,bpe_30000,8
wikitext103,bpe_30000,3
wikitext103,bpe_30000,8
wikitext103,bpe_30000,3
wikitext103,bpe_30000,9
wikitext103,bpe_30000,9
wikitext103,bpe_30000,2
wikitext103,bpe_30000,3
wikitext103,bpe_30000,18
wikitext103,bpe_30000,4
wikitext103,bpe_30000,9
wikitext103,bpe_30000,4
wikitext103,bpe_30000,9
wikitext103,bpe_30000,3
wikitext103,bpe_30000,13
wikitext103,bpe_30000,3
wikitext103,bpe_30000,11
wikitext103,bpe_30000,11
wikitext103,bpe_30000,22
wikitext103,bpe_30000,9
wikitext103,bpe_30000,9
wikitext103,bpe_30000,15
wikitext103,bpe_30000,3
wikitext103,bpe_30000,6
wikitext103,bpe_30000,9
wikitext103,bpe_30000,11
wikitext103,bpe_30000,8
wikitext103,bpe_30000,11
wikitext103,bpe_30000,4
wikitext103,bpe_30000,7
wikitext103,bpe_30000,7
wikitext103,bpe_30000,5
wikitext103,bpe_30000,7
wikitext103,bpe_30000,12
wikitext103,bpe_30000,16
wikitext103,bpe_30000,11
wikitext103,bpe_30000,29
wikitext103,bpe_30000,22
wikitext103,bpe_30000,23
wikitext103,bpe_30000,40
wikitext103,bpe_30000,3
wikitext103,bpe_30000,109
wikitext103,bpe_30000,1
wikitext103,bpe_30000,137
wikitext103,bpe_30000,62
wikitext103,bpe_30000,107
wikitext103,bpe_30000,1
wikitext103,bpe_30000,90
wikitext103,bpe_30000,263
wikitext103,bpe_30000,35
wikitext103,bpe_30000,1
wikitext103,bpe_30000,48
wikitext103,bpe_30000,1
wikitext103,bpe_30000,166
wikitext103,bpe_30000,2
wikitext103,bpe_30000,41
wikitext103,bpe_30000,2
wikitext103,bpe_30000,2
wikitext103,bpe_30000,5
wikitext103,bpe_30000,10
wikitext103,bpe_30000,1
wikitext103,bpe_30000,1
wikitext103,bpe_30000,1
wikitext103,bpe_30000,48
wikitext103,bpe_30000,1
wikitext103,bpe_30000,11
wikitext103,bpe_30000,1
wikitext103,bpe_30000,10
wikitext103,bpe_30000,1
wikitext103,bpe_30000,12
wikitext103,bpe_30000,1
wikitext103,bpe_30000,2
wikitext103,bpe_30000,14
wikitext103,bpe_30000,1
wikitext103,bpe_30000,9
wikitext103,bpe_30000,1
wikitext103,bpe_30000,23
wikitext103,bpe_30000,1
wikitext103,bpe_30000,34
wikitext103,bpe_30000,1
wikitext103,bpe_30000,3
wikitext103,bpe_30000,32
wikitext103,bpe_30000,8
wikitext103,bpe_30000,15
wikitext103,bpe_30000,7
wikitext103,bpe_30000,48
wikitext103,bpe_30000,4
wikitext103,bpe_30000,107
wikitext103,bpe_30000,86
wikitext103,bpe_30000,3
wikitext103,bpe_30000,68
wikitext103,bpe_30000,152
wikitext103,bpe_30000,186
wikitext103,bpe_30000,1
wikitext103,bpe_30000,3
wikitext103,bpe_30000,101
wikitext103,bpe_30000,144
wikitext103,bpe_30000,105
wikitext103,bpe_30000,1
wikitext103,bpe_30000,157
wikitext103,bpe_30000,314
wikitext103,bpe_30000,250
wikitext103,bpe_30000,368
wikitext103,bpe_30000,1
wikitext103,bpe_30000,159
wikitext103,bpe_30000,158
wikitext103,bpe_30000,1
wikitext103,bpe_30000,4
wikitext103,bpe_30000,193
wikitext103,bpe_30000,157
wikitext103,bpe_30000,143
wikitext103,bpe_30000,1
wikitext103,bpe_30000,271
wikitext103,bpe_30000,294
wikitext103,bpe_30000,3
wikitext103,bpe_30000,207
wikitext103,bpe_30000,182
wikitext103,bpe_30000,72
wikitext103,bpe_30000,3
wikitext103,bpe_30000,177
wikitext103,bpe_30000,2
wikitext103,bpe_30000,246
wikitext103,bpe_30000,216
wikitext103,bpe_30000,179
wikitext103,bpe_30000,46
wikitext103,bpe_30000,2
