dataset,tokenizer,sequence_length
wikitext103,bpe_50000,22
wikitext103,bpe_50000,14
wikitext103,bpe_50000,2
wikitext103,bpe_50000,4
wikitext103,bpe_50000,166
wikitext103,bpe_50000,54
wikitext103,bpe_50000,72
wikitext103,bpe_50000,69
wikitext103,bpe_50000,4
wikitext103,bpe_50000,66
wikitext103,bpe_50000,152
wikitext103,bpe_50000,5
wikitext103,bpe_50000,102
wikitext103,bpe_50000,2
wikitext103,bpe_50000,25
wikitext103,bpe_50000,7
wikitext103,bpe_50000,76
wikitext103,bpe_50000,3
wikitext103,bpe_50000,77
wikitext103,bpe_50000,1
wikitext103,bpe_50000,149
wikitext103,bpe_50000,50
wikitext103,bpe_50000,48
wikitext103,bpe_50000,3
wikitext103,bpe_50000,40
wikitext103,bpe_50000,5
wikitext103,bpe_50000,115
wikitext103,bpe_50000,216
wikitext103,bpe_50000,67
wikitext103,bpe_50000,1
wikitext103,bpe_50000,170
wikitext103,bpe_50000,3
wikitext103,bpe_50000,76
wikitext103,bpe_50000,228
wikitext103,bpe_50000,109
wikitext103,bpe_50000,3
wikitext103,bpe_50000,171
wikitext103,bpe_50000,113
wikitext103,bpe_50000,259
wikitext103,bpe_50000,113
wikitext103,bpe_50000,3
wikitext103,bpe_50000,133
wikitext103,bpe_50000,1
wikitext103,bpe_50000,271
wikitext103,bpe_50000,134
wikitext103,bpe_50000,2
wikitext103,bpe_50000,109
wikitext103,bpe_50000,227
wikitext103,bpe_50000,115
wikitext103,bpe_50000,213
wikitext103,bpe_50000,213
wikitext103,bpe_50000,186
wikitext103,bpe_50000,2
wikitext103,bpe_50000,164
wikitext103,bpe_50000,133
wikitext103,bpe_50000,1
wikitext103,bpe_50000,197
wikitext103,bpe_50000,136
wikitext103,bpe_50000,160
wikitext103,bpe_50000,292
wikitext103,bpe_50000,212
wikitext103,bpe_50000,199
wikitext103,bpe_50000,1
wikitext103,bpe_50000,167
wikitext103,bpe_50000,1
wikitext103,bpe_50000,133
wikitext103,bpe_50000,121
wikitext103,bpe_50000,306
wikitext103,bpe_50000,72
wikitext103,bpe_50000,311
wikitext103,bpe_50000,324
wikitext103,bpe_50000,147
wikitext103,bpe_50000,3
wikitext103,bpe_50000,82
wikitext103,bpe_50000,165
wikitext103,bpe_50000,59
wikitext103,bpe_50000,101
wikitext103,bpe_50000,3
wikitext103,bpe_50000,9
wikitext103,bpe_50000,14
wikitext103,bpe_50000,45
wikitext103,bpe_50000,39
wikitext103,bpe_50000,34
wikitext103,bpe_50000,38
wikitext103,bpe_50000,15
wikitext103,bpe_50000,27
wikitext103,bpe_50000,2
wikitext103,bpe_50000,38
wikitext103,bpe_50000,25
wikitext103,bpe_50000,34
wikitext103,bpe_50000,14
wikitext103,bpe_50000,14
wikitext103,bpe_50000,31
wikitext103,bpe_50000,30
wikitext103,bpe_50000,26
wikitext103,bpe_50000,25
wikitext103,bpe_50000,3
wikitext103,bpe_50000,120
wikitext103,bpe_50000,292
wikitext103,bpe_50000,238
wikitext103,bpe_50000,136
wikitext103,bpe_50000,2
wikitext103,bpe_50000,113
wikitext103,bpe_50000,97
wikitext103,bpe_50000,94
wikitext103,bpe_50000,4
wikitext103,bpe_50000,5
wikitext103,bpe_50000,8
wikitext103,bpe_50000,104
wikitext103,bpe_50000,178
wikitext103,bpe_50000,9
wikitext103,bpe_50000,249
wikitext103,bpe_50000,202
wikitext103,bpe_50000,404
wikitext103,bpe_50000,138
wikitext103,bpe_50000,127
wikitext103,bpe_50000,237
wikitext103,bpe_50000,110
wikitext103,bpe_50000,350
wikitext103,bpe_50000,97
wikitext103,bpe_50000,257
wikitext103,bpe_50000,152
wikitext103,bpe_50000,7
wikitext103,bpe_50000,313
wikitext103,bpe_50000,10
wikitext103,bpe_50000,123
wikitext103,bpe_50000,170
wikitext103,bpe_50000,76
wikitext103,bpe_50000,128
wikitext103,bpe_50000,1
wikitext103,bpe_50000,145
wikitext103,bpe_50000,101
wikitext103,bpe_50000,4
wikitext103,bpe_50000,13
wikitext103,bpe_50000,143
wikitext103,bpe_50000,237
wikitext103,bpe_50000,429
wikitext103,bpe_50000,275
wikitext103,bpe_50000,10
wikitext103,bpe_50000,188
wikitext103,bpe_50000,184
wikitext103,bpe_50000,176
wikitext103,bpe_50000,10
wikitext103,bpe_50000,202
wikitext103,bpe_50000,176
wikitext103,bpe_50000,227
wikitext103,bpe_50000,2
wikitext103,bpe_50000,58
wikitext103,bpe_50000,57
wikitext103,bpe_50000,67
wikitext103,bpe_50000,162
wikitext103,bpe_50000,178
wikitext103,bpe_50000,4
wikitext103,bpe_50000,6
wikitext103,bpe_50000,158
wikitext103,bpe_50000,8
wikitext103,bpe_50000,221
wikitext103,bpe_50000,46
wikitext103,bpe_50000,235
wikitext103,bpe_50000,226
wikitext103,bpe_50000,204
wikitext103,bpe_50000,261
wikitext103,bpe_50000,70
wikitext103,bpe_50000,115
wikitext103,bpe_50000,66
wikitext103,bpe_50000,141
wikitext103,bpe_50000,149
wikitext103,bpe_50000,6
wikitext103,bpe_50000,73
wikitext103,bpe_50000,70
wikitext103,bpe_50000,177
wikitext103,bpe_50000,7
wikitext103,bpe_50000,2
wikitext103,bpe_50000,136
wikitext103,bpe_50000,50
wikitext103,bpe_50000,99
wikitext103,bpe_50000,54
wikitext103,bpe_50000,60
wikitext103,bpe_50000,31
wikitext103,bpe_50000,2
wikitext103,bpe_50000,77
wikitext103,bpe_50000,74
wikitext103,bpe_50000,24
wikitext103,bpe_50000,32
wikitext103,bpe_50000,38
wikitext103,bpe_50000,32
wikitext103,bpe_50000,21
wikitext103,bpe_50000,1
wikitext103,bpe_50000,1
wikitext103,bpe_50000,2
wikitext103,bpe_50000,3
wikitext103,bpe_50000,2
wikitext103,bpe_50000,17
wikitext103,bpe_50000,30
wikitext103,bpe_50000,7
wikitext103,bpe_50000,13
wikitext103,bpe_50000,2
wikitext103,bpe_50000,2
wikitext103,bpe_50000,2
wikitext103,bpe_50000,3
wikitext103,bpe_50000,9
wikitext103,bpe_50000,4
wikitext103,bpe_50000,12
wikitext103,bpe_50000,7
wikitext103,bpe_50000,14
wikitext103,bpe_50000,3
wikitext103,bpe_50000,1
wikitext103,bpe_50000,1
wikitext103,bpe_50000,6
wikitext103,bpe_50000,1
wikitext103,bpe_50000,4
wikitext103,bpe_50000,3
wikitext103,bpe_50000,11
wikitext103,bpe_50000,6
wikitext103,bpe_50000,1
wikitext103,bpe_50000,3
wikitext103,bpe_50000,1
wikitext103,bpe_50000,3
wikitext103,bpe_50000,1
wikitext103,bpe_50000,4
wikitext103,bpe_50000,8
wikitext103,bpe_50000,4
wikitext103,bpe_50000,4
wikitext103,bpe_50000,6
wikitext103,bpe_50000,11
wikitext103,bpe_50000,8
wikitext103,bpe_50000,2
wikitext103,bpe_50000,3
wikitext103,bpe_50000,6
wikitext103,bpe_50000,14
wikitext103,bpe_50000,6
wikitext103,bpe_50000,19
wikitext103,bpe_50000,29
wikitext103,bpe_50000,19
wikitext103,bpe_50000,4
wikitext103,bpe_50000,6
wikitext103,bpe_50000,3
wikitext103,bpe_50000,4
wikitext103,bpe_50000,11
wikitext103,bpe_50000,8
wikitext103,bpe_50000,9
wikitext103,bpe_50000,5
wikitext103,bpe_50000,10
wikitext103,bpe_50000,7
wikitext103,bpe_50000,13
wikitext103,bpe_50000,3
wikitext103,bpe_50000,2
wikitext103,bpe_50000,5
wikitext103,bpe_50000,7
wikitext103,bpe_50000,3
wikitext103,bpe_50000,7
wikitext103,bpe_50000,2
wikitext103,bpe_50000,9
wikitext103,bpe_50000,3
wikitext103,bpe_50000,8
wikitext103,bpe_50000,8
wikitext103,bpe_50000,3
wikitext103,bpe_50000,8
wikitext103,bpe_50000,4
wikitext103,bpe_50000,9
wikitext103,bpe_50000,9
wikitext103,bpe_50000,3
wikitext103,bpe_50000,3
wikitext103,bpe_50000,19
wikitext103,bpe_50000,5
wikitext103,bpe_50000,9
wikitext103,bpe_50000,5
wikitext103,bpe_50000,9
wikitext103,bpe_50000,4
wikitext103,bpe_50000,14
wikitext103,bpe_50000,4
wikitext103,bpe_50000,11
wikitext103,bpe_50000,12
wikitext103,bpe_50000,23
wikitext103,bpe_50000,10
wikitext103,bpe_50000,10
wikitext103,bpe_50000,16
wikitext103,bpe_50000,4
wikitext103,bpe_50000,7
wikitext103,bpe_50000,10
wikitext103,bpe_50000,11
wikitext103,bpe_50000,9
wikitext103,bpe_50000,12
wikitext103,bpe_50000,6
wikitext103,bpe_50000,8
wikitext103,bpe_50000,7
wikitext103,bpe_50000,5
wikitext103,bpe_50000,7
wikitext103,bpe_50000,9
wikitext103,bpe_50000,17
wikitext103,bpe_50000,12
wikitext103,bpe_50000,30
wikitext103,bpe_50000,28
wikitext103,bpe_50000,24
wikitext103,bpe_50000,45
wikitext103,bpe_50000,3
wikitext103,bpe_50000,112
wikitext103,bpe_50000,1
wikitext103,bpe_50000,142
wikitext103,bpe_50000,64
wikitext103,bpe_50000,112
wikitext103,bpe_50000,1
wikitext103,bpe_50000,95
wikitext103,bpe_50000,265
wikitext103,bpe_50000,37
wikitext103,bpe_50000,1
wikitext103,bpe_50000,48
wikitext103,bpe_50000,1
wikitext103,bpe_50000,172
wikitext103,bpe_50000,2
wikitext103,bpe_50000,40
wikitext103,bpe_50000,2
wikitext103,bpe_50000,3
wikitext103,bpe_50000,6
wikitext103,bpe_50000,10
wikitext103,bpe_50000,1
wikitext103,bpe_50000,1
wikitext103,bpe_50000,1
wikitext103,bpe_50000,49
wikitext103,bpe_50000,1
wikitext103,bpe_50000,11
wikitext103,bpe_50000,1
wikitext103,bpe_50000,11
wikitext103,bpe_50000,1
wikitext103,bpe_50000,13
wikitext103,bpe_50000,1
wikitext103,bpe_50000,2
wikitext103,bpe_50000,14
wikitext103,bpe_50000,1
wikitext103,bpe_50000,9
wikitext103,bpe_50000,1
wikitext103,bpe_50000,23
wikitext103,bpe_50000,1
wikitext103,bpe_50000,34
wikitext103,bpe_50000,1
wikitext103,bpe_50000,2
wikitext103,bpe_50000,34
wikitext103,bpe_50000,9
wikitext103,bpe_50000,15
wikitext103,bpe_50000,7
wikitext103,bpe_50000,48
wikitext103,bpe_50000,3
wikitext103,bpe_50000,105
wikitext103,bpe_50000,87
wikitext103,bpe_50000,3
wikitext103,bpe_50000,68
wikitext103,bpe_50000,146
wikitext103,bpe_50000,189
wikitext103,bpe_50000,1
wikitext103,bpe_50000,3
wikitext103,bpe_50000,98
wikitext103,bpe_50000,142
wikitext103,bpe_50000,105
wikitext103,bpe_50000,1
wikitext103,bpe_50000,160
wikitext103,bpe_50000,307
wikitext103,bpe_50000,255
wikitext103,bpe_50000,370
wikitext103,bpe_50000,1
wikitext103,bpe_50000,159
wikitext103,bpe_50000,160
wikitext103,bpe_50000,1
wikitext103,bpe_50000,4
wikitext103,bpe_50000,195
wikitext103,bpe_50000,160
wikitext103,bpe_50000,140
wikitext103,bpe_50000,1
wikitext103,bpe_50000,270
wikitext103,bpe_50000,291
wikitext103,bpe_50000,3
wikitext103,bpe_50000,207
wikitext103,bpe_50000,189
wikitext103,bpe_50000,68
wikitext103,bpe_50000,3
wikitext103,bpe_50000,173
wikitext103,bpe_50000,2
wikitext103,bpe_50000,241
wikitext103,bpe_50000,217
wikitext103,bpe_50000,183
wikitext103,bpe_50000,48
wikitext103,bpe_50000,2
wikitext103,bpe_50000,49
wikitext103,bpe_50000,45
wikitext103,bpe_50000,1
wikitext103,bpe_50000,37
wikitext103,bpe_50000,5
wikitext103,bpe_50000,137
wikitext103,bpe_50000,1
wikitext103,bpe_50000,3
wikitext103,bpe_50000,120
wikitext103,bpe_50000,221
wikitext103,bpe_50000,146
wikitext103,bpe_50000,290
wikitext103,bpe_50000,311
wikitext103,bpe_50000,91
wikitext103,bpe_50000,6
wikitext103,bpe_50000,163
wikitext103,bpe_50000,64
wikitext103,bpe_50000,6
wikitext103,bpe_50000,125
wikitext103,bpe_50000,210
wikitext103,bpe_50000,123
wikitext103,bpe_50000,62
wikitext103,bpe_50000,2
wikitext103,bpe_50000,2
wikitext103,bpe_50000,343
wikitext103,bpe_50000,167
wikitext103,bpe_50000,1
wikitext103,bpe_50000,119
wikitext103,bpe_50000,158
wikitext103,bpe_50000,81
wikitext103,bpe_50000,4
wikitext103,bpe_50000,96
wikitext103,bpe_50000,225
wikitext103,bpe_50000,172
wikitext103,bpe_50000,216
wikitext103,bpe_50000,1
wikitext103,bpe_50000,116
wikitext103,bpe_50000,51
wikitext103,bpe_50000,33
wikitext103,bpe_50000,2
wikitext103,bpe_50000,3
wikitext103,bpe_50000,104
wikitext103,bpe_50000,416
wikitext103,bpe_50000,2
wikitext103,bpe_50000,249
wikitext103,bpe_50000,315
wikitext103,bpe_50000,386
wikitext103,bpe_50000,285
wikitext103,bpe_50000,2
wikitext103,bpe_50000,386
wikitext103,bpe_50000,409
wikitext103,bpe_50000,275
wikitext103,bpe_50000,274
wikitext103,bpe_50000,3
wikitext103,bpe_50000,203
wikitext103,bpe_50000,1
wikitext103,bpe_50000,374
wikitext103,bpe_50000,204
wikitext103,bpe_50000,1
wikitext103,bpe_50000,119
wikitext103,bpe_50000,118
wikitext103,bpe_50000,1
wikitext103,bpe_50000,140
wikitext103,bpe_50000,130
wikitext103,bpe_50000,1
wikitext103,bpe_50000,92
wikitext103,bpe_50000,176
wikitext103,bpe_50000,252
wikitext103,bpe_50000,158
wikitext103,bpe_50000,3
wikitext103,bpe_50000,113
wikitext103,bpe_50000,1
wikitext103,bpe_50000,205
wikitext103,bpe_50000,223
wikitext103,bpe_50000,3
wikitext103,bpe_50000,186
wikitext103,bpe_50000,109
wikitext103,bpe_50000,85
wikitext103,bpe_50000,2
wikitext103,bpe_50000,152
wikitext103,bpe_50000,136
wikitext103,bpe_50000,215
wikitext103,bpe_50000,1
wikitext103,bpe_50000,183
wikitext103,bpe_50000,1
wikitext103,bpe_50000,202
wikitext103,bpe_50000,158
wikitext103,bpe_50000,71
wikitext103,bpe_50000,61
wikitext103,bpe_50000,1
wikitext103,bpe_50000,122
wikitext103,bpe_50000,195
wikitext103,bpe_50000,207
wikitext103,bpe_50000,251
wikitext103,bpe_50000,103
wikitext103,bpe_50000,2
wikitext103,bpe_50000,123
wikitext103,bpe_50000,2
wikitext103,bpe_50000,89
wikitext103,bpe_50000,350
wikitext103,bpe_50000,394
wikitext103,bpe_50000,260
wikitext103,bpe_50000,306
wikitext103,bpe_50000,348
wikitext103,bpe_50000,304
wikitext103,bpe_50000,274
wikitext103,bpe_50000,291
wikitext103,bpe_50000,249
wikitext103,bpe_50000,226
wikitext103,bpe_50000,3
wikitext103,bpe_50000,135
wikitext103,bpe_50000,298
wikitext103,bpe_50000,293
wikitext103,bpe_50000,217
wikitext103,bpe_50000,267
wikitext103,bpe_50000,2
wikitext103,bpe_50000,130
wikitext103,bpe_50000,232
wikitext103,bpe_50000,209
wikitext103,bpe_50000,2
wikitext103,bpe_50000,153
wikitext103,bpe_50000,158
wikitext103,bpe_50000,162
wikitext103,bpe_50000,5
wikitext103,bpe_50000,85
wikitext103,bpe_50000,150
wikitext103,bpe_50000,53
wikitext103,bpe_50000,1
wikitext103,bpe_50000,172
wikitext103,bpe_50000,125
wikitext103,bpe_50000,1
wikitext103,bpe_50000,135
wikitext103,bpe_50000,1
wikitext103,bpe_50000,53
wikitext103,bpe_50000,34
wikitext103,bpe_50000,29
wikitext103,bpe_50000,68
wikitext103,bpe_50000,55
wikitext103,bpe_50000,90
wikitext103,bpe_50000,32
wikitext103,bpe_50000,39
wikitext103,bpe_50000,25
wikitext103,bpe_50000,29
wikitext103,bpe_50000,52
wikitext103,bpe_50000,2
wikitext103,bpe_50000,113
wikitext103,bpe_50000,98
wikitext103,bpe_50000,153
wikitext103,bpe_50000,195
wikitext103,bpe_50000,2
wikitext103,bpe_50000,84
wikitext103,bpe_50000,122
wikitext103,bpe_50000,59
wikitext103,bpe_50000,178
wikitext103,bpe_50000,72
wikitext103,bpe_50000,164
wikitext103,bpe_50000,76
wikitext103,bpe_50000,2
wikitext103,bpe_50000,165
wikitext103,bpe_50000,129
wikitext103,bpe_50000,69
wikitext103,bpe_50000,3
wikitext103,bpe_50000,161
wikitext103,bpe_50000,4
wikitext103,bpe_50000,92
wikitext103,bpe_50000,105
wikitext103,bpe_50000,102
wikitext103,bpe_50000,144
wikitext103,bpe_50000,43
wikitext103,bpe_50000,4
wikitext103,bpe_50000,177
wikitext103,bpe_50000,95
wikitext103,bpe_50000,4
wikitext103,bpe_50000,121
wikitext103,bpe_50000,152
wikitext103,bpe_50000,67
wikitext103,bpe_50000,113
wikitext103,bpe_50000,116
wikitext103,bpe_50000,2
wikitext103,bpe_50000,62
wikitext103,bpe_50000,123
wikitext103,bpe_50000,167
wikitext103,bpe_50000,186
wikitext103,bpe_50000,81
wikitext103,bpe_50000,2
wikitext103,bpe_50000,278
wikitext103,bpe_50000,116
wikitext103,bpe_50000,156
wikitext103,bpe_50000,123
wikitext103,bpe_50000,33
wikitext103,bpe_50000,4
wikitext103,bpe_50000,152
wikitext103,bpe_50000,63
wikitext103,bpe_50000,4
wikitext103,bpe_50000,163
wikitext103,bpe_50000,149
wikitext103,bpe_50000,2
wikitext103,bpe_50000,142
wikitext103,bpe_50000,85
wikitext103,bpe_50000,24
wikitext103,bpe_50000,113
wikitext103,bpe_50000,1
wikitext103,bpe_50000,2
wikitext103,bpe_50000,158
wikitext103,bpe_50000,2
wikitext103,bpe_50000,283
wikitext103,bpe_50000,124
wikitext103,bpe_50000,81
wikitext103,bpe_50000,221
wikitext103,bpe_50000,184
wikitext103,bpe_50000,111
wikitext103,bpe_50000,81
wikitext103,bpe_50000,153
wikitext103,bpe_50000,2
wikitext103,bpe_50000,269
wikitext103,bpe_50000,172
wikitext103,bpe_50000,40
wikitext103,bpe_50000,3
wikitext103,bpe_50000,1
wikitext103,bpe_50000,1
wikitext103,bpe_50000,3
wikitext103,bpe_50000,11
wikitext103,bpe_50000,11
wikitext103,bpe_50000,19
wikitext103,bpe_50000,10
wikitext103,bpe_50000,16
wikitext103,bpe_50000,11
wikitext103,bpe_50000,5
wikitext103,bpe_50000,118
wikitext103,bpe_50000,1
wikitext103,bpe_50000,152
wikitext103,bpe_50000,91
wikitext103,bpe_50000,99
wikitext103,bpe_50000,124
wikitext103,bpe_50000,94
wikitext103,bpe_50000,1
wikitext103,bpe_50000,97
wikitext103,bpe_50000,138
wikitext103,bpe_50000,125
wikitext103,bpe_50000,115
wikitext103,bpe_50000,48
wikitext103,bpe_50000,75
wikitext103,bpe_50000,2
wikitext103,bpe_50000,81
wikitext103,bpe_50000,114
wikitext103,bpe_50000,89
wikitext103,bpe_50000,86
wikitext103,bpe_50000,6
wikitext103,bpe_50000,151
wikitext103,bpe_50000,189
wikitext103,bpe_50000,151
wikitext103,bpe_50000,141
wikitext103,bpe_50000,1
wikitext103,bpe_50000,200
wikitext103,bpe_50000,194
wikitext103,bpe_50000,204
wikitext103,bpe_50000,70
wikitext103,bpe_50000,168
wikitext103,bpe_50000,3
wikitext103,bpe_50000,2
wikitext103,bpe_50000,412
wikitext103,bpe_50000,3
wikitext103,bpe_50000,269
wikitext103,bpe_50000,292
wikitext103,bpe_50000,3
wikitext103,bpe_50000,186
wikitext103,bpe_50000,391
wikitext103,bpe_50000,290
wikitext103,bpe_50000,316
wikitext103,bpe_50000,3
wikitext103,bpe_50000,253
wikitext103,bpe_50000,225
wikitext103,bpe_50000,246
wikitext103,bpe_50000,3
wikitext103,bpe_50000,220
wikitext103,bpe_50000,268
wikitext103,bpe_50000,264
wikitext103,bpe_50000,1
wikitext103,bpe_50000,1
wikitext103,bpe_50000,172
wikitext103,bpe_50000,175
wikitext103,bpe_50000,254
wikitext103,bpe_50000,219
wikitext103,bpe_50000,1
wikitext103,bpe_50000,207
wikitext103,bpe_50000,147
wikitext103,bpe_50000,305
wikitext103,bpe_50000,152
wikitext103,bpe_50000,301
wikitext103,bpe_50000,1
wikitext103,bpe_50000,213
wikitext103,bpe_50000,330
wikitext103,bpe_50000,375
wikitext103,bpe_50000,133
wikitext103,bpe_50000,1
wikitext103,bpe_50000,267
wikitext103,bpe_50000,277
wikitext103,bpe_50000,328
wikitext103,bpe_50000,326
wikitext103,bpe_50000,224
wikitext103,bpe_50000,1
wikitext103,bpe_50000,351
wikitext103,bpe_50000,219
wikitext103,bpe_50000,1
wikitext103,bpe_50000,201
wikitext103,bpe_50000,435
wikitext103,bpe_50000,296
wikitext103,bpe_50000,1
wikitext103,bpe_50000,206
wikitext103,bpe_50000,208
wikitext103,bpe_50000,1
wikitext103,bpe_50000,1
wikitext103,bpe_50000,232
wikitext103,bpe_50000,2
wikitext103,bpe_50000,83
wikitext103,bpe_50000,181
wikitext103,bpe_50000,200
wikitext103,bpe_50000,186
wikitext103,bpe_50000,2
wikitext103,bpe_50000,317
wikitext103,bpe_50000,95
wikitext103,bpe_50000,44
wikitext103,bpe_50000,2
wikitext103,bpe_50000,111
wikitext103,bpe_50000,324
wikitext103,bpe_50000,302
wikitext103,bpe_50000,426
wikitext103,bpe_50000,87
wikitext103,bpe_50000,80
wikitext103,bpe_50000,1
wikitext103,bpe_50000,146
wikitext103,bpe_50000,276
wikitext103,bpe_50000,274
wikitext103,bpe_50000,22
wikitext103,bpe_50000,2
wikitext103,bpe_50000,77
wikitext103,bpe_50000,105
wikitext103,bpe_50000,126
wikitext103,bpe_50000,2
wikitext103,bpe_50000,131
wikitext103,bpe_50000,102
wikitext103,bpe_50000,3
wikitext103,bpe_50000,87
wikitext103,bpe_50000,110
wikitext103,bpe_50000,158
wikitext103,bpe_50000,8
wikitext103,bpe_50000,158
wikitext103,bpe_50000,140
wikitext103,bpe_50000,104
wikitext103,bpe_50000,144
wikitext103,bpe_50000,124
wikitext103,bpe_50000,140
wikitext103,bpe_50000,108
wikitext103,bpe_50000,4
wikitext103,bpe_50000,66
wikitext103,bpe_50000,94
wikitext103,bpe_50000,116
wikitext103,bpe_50000,155
wikitext103,bpe_50000,181
wikitext103,bpe_50000,83
wikitext103,bpe_50000,106
wikitext103,bpe_50000,84
wikitext103,bpe_50000,5
wikitext103,bpe_50000,233
wikitext103,bpe_50000,204
wikitext103,bpe_50000,95
wikitext103,bpe_50000,173
wikitext103,bpe_50000,1
wikitext103,bpe_50000,93
wikitext103,bpe_50000,98
wikitext103,bpe_50000,118
wikitext103,bpe_50000,107
wikitext103,bpe_50000,3
wikitext103,bpe_50000,105
wikitext103,bpe_50000,90
wikitext103,bpe_50000,4
wikitext103,bpe_50000,125
wikitext103,bpe_50000,107
wikitext103,bpe_50000,1
wikitext103,bpe_50000,70
wikitext103,bpe_50000,101
wikitext103,bpe_50000,168
wikitext103,bpe_50000,116
wikitext103,bpe_50000,2
wikitext103,bpe_50000,1
wikitext103,bpe_50000,55
wikitext103,bpe_50000,104
wikitext103,bpe_50000,67
wikitext103,bpe_50000,61
wikitext103,bpe_50000,143
wikitext103,bpe_50000,3
wikitext103,bpe_50000,3
wikitext103,bpe_50000,151
wikitext103,bpe_50000,61
wikitext103,bpe_50000,73
wikitext103,bpe_50000,50
wikitext103,bpe_50000,7
wikitext103,bpe_50000,2
wikitext103,bpe_50000,68
wikitext103,bpe_50000,177
wikitext103,bpe_50000,165
wikitext103,bpe_50000,141
wikitext103,bpe_50000,79
wikitext103,bpe_50000,64
wikitext103,bpe_50000,128
wikitext103,bpe_50000,107
wikitext103,bpe_50000,61
wikitext103,bpe_50000,5
wikitext103,bpe_50000,130
wikitext103,bpe_50000,80
wikitext103,bpe_50000,147
wikitext103,bpe_50000,81
wikitext103,bpe_50000,75
wikitext103,bpe_50000,135
wikitext103,bpe_50000,55
wikitext103,bpe_50000,2
wikitext103,bpe_50000,83
wikitext103,bpe_50000,64
wikitext103,bpe_50000,50
wikitext103,bpe_50000,2
wikitext103,bpe_50000,27
wikitext103,bpe_50000,56
wikitext103,bpe_50000,45
wikitext103,bpe_50000,67
wikitext103,bpe_50000,65
wikitext103,bpe_50000,67
wikitext103,bpe_50000,76
wikitext103,bpe_50000,81
wikitext103,bpe_50000,89
wikitext103,bpe_50000,117
wikitext103,bpe_50000,63
wikitext103,bpe_50000,93
wikitext103,bpe_50000,8
wikitext103,bpe_50000,34
wikitext103,bpe_50000,105
wikitext103,bpe_50000,85
wikitext103,bpe_50000,120
wikitext103,bpe_50000,97
wikitext103,bpe_50000,113
wikitext103,bpe_50000,58
wikitext103,bpe_50000,2
wikitext103,bpe_50000,42
wikitext103,bpe_50000,81
wikitext103,bpe_50000,104
wikitext103,bpe_50000,6
wikitext103,bpe_50000,96
wikitext103,bpe_50000,74
wikitext103,bpe_50000,46
wikitext103,bpe_50000,80
wikitext103,bpe_50000,68
wikitext103,bpe_50000,50
wikitext103,bpe_50000,6
wikitext103,bpe_50000,43
wikitext103,bpe_50000,13
wikitext103,bpe_50000,109
wikitext103,bpe_50000,7
wikitext103,bpe_50000,124
wikitext103,bpe_50000,8
wikitext103,bpe_50000,63
wikitext103,bpe_50000,14
wikitext103,bpe_50000,98
wikitext103,bpe_50000,80
wikitext103,bpe_50000,54
wikitext103,bpe_50000,186
wikitext103,bpe_50000,106
wikitext103,bpe_50000,68
wikitext103,bpe_50000,164
wikitext103,bpe_50000,114
wikitext103,bpe_50000,81
wikitext103,bpe_50000,68
wikitext103,bpe_50000,2
wikitext103,bpe_50000,117
wikitext103,bpe_50000,60
wikitext103,bpe_50000,51
wikitext103,bpe_50000,109
wikitext103,bpe_50000,95
wikitext103,bpe_50000,89
wikitext103,bpe_50000,42
wikitext103,bpe_50000,32
wikitext103,bpe_50000,145
wikitext103,bpe_50000,2
wikitext103,bpe_50000,68
wikitext103,bpe_50000,1
wikitext103,bpe_50000,141
wikitext103,bpe_50000,107
wikitext103,bpe_50000,49
wikitext103,bpe_50000,3
wikitext103,bpe_50000,72
wikitext103,bpe_50000,40
wikitext103,bpe_50000,4
wikitext103,bpe_50000,54
wikitext103,bpe_50000,86
wikitext103,bpe_50000,3
wikitext103,bpe_50000,59
wikitext103,bpe_50000,1
wikitext103,bpe_50000,34
wikitext103,bpe_50000,143
wikitext103,bpe_50000,2
wikitext103,bpe_50000,60
wikitext103,bpe_50000,3
wikitext103,bpe_50000,60
wikitext103,bpe_50000,3
wikitext103,bpe_50000,53
wikitext103,bpe_50000,2
wikitext103,bpe_50000,46
wikitext103,bpe_50000,4
wikitext103,bpe_50000,29
wikitext103,bpe_50000,3
wikitext103,bpe_50000,56
wikitext103,bpe_50000,2
wikitext103,bpe_50000,60
wikitext103,bpe_50000,39
wikitext103,bpe_50000,67
wikitext103,bpe_50000,3
wikitext103,bpe_50000,32
wikitext103,bpe_50000,6
wikitext103,bpe_50000,2
wikitext103,bpe_50000,157
wikitext103,bpe_50000,119
wikitext103,bpe_50000,47
wikitext103,bpe_50000,2
wikitext103,bpe_50000,54
wikitext103,bpe_50000,165
wikitext103,bpe_50000,5
wikitext103,bpe_50000,96
wikitext103,bpe_50000,92
wikitext103,bpe_50000,62
wikitext103,bpe_50000,18
wikitext103,bpe_50000,4
wikitext103,bpe_50000,125
wikitext103,bpe_50000,101
wikitext103,bpe_50000,62
wikitext103,bpe_50000,20
wikitext103,bpe_50000,1
wikitext103,bpe_50000,98
wikitext103,bpe_50000,103
wikitext103,bpe_50000,73
wikitext103,bpe_50000,117
wikitext103,bpe_50000,83
wikitext103,bpe_50000,274
wikitext103,bpe_50000,1
wikitext103,bpe_50000,62
wikitext103,bpe_50000,107
wikitext103,bpe_50000,98
wikitext103,bpe_50000,173
wikitext103,bpe_50000,171
wikitext103,bpe_50000,110
wikitext103,bpe_50000,97
wikitext103,bpe_50000,47
wikitext103,bpe_50000,65
wikitext103,bpe_50000,69
